,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
0,ak,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,81.6713483,1.450993,711.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,83.3580556,0.6482569,3301.0901,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,85.3498179,0.7345867,2317.1787,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.7582116,0.497204,4647.1637,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,91.1935974,0.209886,18230.3808,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.7631237,0.4938576,4708.8748,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,94.2585767,0.3917681,3526.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,97.8009259,0.7064034,431.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,92.45,0.8358805,999.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,84.7312979,0.2966737,14698.9999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,82.0902421,0.5110203,5629.9544,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,93.3222958,0.8298164,905.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,78.6771325,0.7199246,3236.8314,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,75.2850669,1.0308212,1751.0622,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,88.6858621,0.3399401,8683.0227,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,84.4463355,0.4957157,5345.0064,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,80.7611503,0.7730567,2599.9133,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.8422137,0.5749922,3456.1279,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,80.691233,0.720517,3001.1829,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,94.3044792,0.3401207,4643.009,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,93.5526756,0.4219357,3387.9981,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.999712,0.8648234,1512.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.9831473,0.3663105,8438.0561,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,88.4153586,0.5155558,3853.5319,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,80.384235,0.5979816,4409.6136,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,79.4358154,0.9177564,1939.4251,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,82.0827677,1.0296911,1387.1039,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.0975623,0.4084699,7174.0057,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,72.634746,1.590346,785.888,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,79.8812592,0.9407343,1815.983,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,88.4998586,0.7929201,1618.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,92.4530066,0.3621868,5318.998,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,89.8561885,0.7157937,1778.9897,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,87.792043,0.7492411,1909.2156,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,93.3885435,0.2351193,11169.0017,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.1812587,0.3648396,8946.9995,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,78.3032488,0.7060667,3407.8698,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,90.2623225,0.4806919,3803.8929,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,87.3477637,0.3217852,10673.0079,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,93.6961134,0.7982285,926.991,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,83.1262975,0.5681061,4346.0021,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,67.969866,1.5556742,899.576,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,81.3010123,0.5522986,4983.8645,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,86.803182,0.2711356,15582.3096,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,83.53523,0.7122854,2710.9237,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,90.4824737,0.3563835,6780.3692,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,92.7586149,0.9632043,724.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,91.2705689,0.3577585,6224.9613,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,87.421865,0.4492229,5448.9455,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,85.3657532,0.7893006,2005.2529,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-15,,2020-10-20,5,61.1204805,1.9585124,619.5195,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,82.7809798,1.4341774,693.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,83.4144955,0.6516333,3258.0941,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,85.756163,0.7266887,2313.1061,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.7150537,0.4987006,4632.0635,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,90.9552469,0.2159586,17639.3798,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.9388197,0.4945984,4641.8461,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,94.012062,0.4021411,3481.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,97.7272727,0.7298162,417.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,93.5064595,0.7883384,977.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,84.9404274,0.2968316,14518.0004,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,81.5923789,0.5228547,5493.9572,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,92.5652667,0.8843321,880.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,78.1831701,0.7291132,3208.596,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,75.0391685,1.0381908,1737.7718,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,88.6854769,0.3413436,8612.0232,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,84.4206552,0.4994718,5272.0061,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,81.3094914,0.7715571,2552.8556,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.6496215,0.5930838,3288.7292,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,80.8857222,0.7209929,2974.1833,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,94.2603152,0.3446386,4555.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,93.6436441,0.4220274,3341.9909,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,87.4701068,0.8578742,1489.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,87.1241192,0.3666647,8344.0555,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,88.6004565,0.5165962,3784.6095,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,80.649353,0.5978224,4366.686,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,79.3731429,0.9234743,1919.8045,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,81.6822806,1.0438805,1373.0859,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.131746,0.4091908,7134.0049,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,73.0092381,1.5987753,770.9356,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,79.8620871,0.9416061,1813.9135,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,88.1570404,0.8106385,1588.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,92.1778545,0.3729801,5182.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,90.1427112,0.7105351,1760.0177,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,88.3409291,0.7420536,1870.4896,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,93.0560644,0.2429116,10951.001,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.1373233,0.3663511,8896.9995,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,78.4511783,0.7091161,3361.9268,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,90.164076,0.4892568,3704.8867,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,87.3216022,0.3245728,10509.0078,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,93.6090213,0.8020527,929.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,83.0089171,0.575195,4263.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,69.531022,1.5310357,903.7865,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,80.9485463,0.5612813,4895.2626,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,86.7261362,0.2756986,15145.311,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,83.6689551,0.7209287,2629.0191,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,90.4733878,0.3656319,6447.1989,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,92.917245,0.9614109,712.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,91.2782111,0.362842,6046.9668,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,87.1786089,0.4579427,5329.9457,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,85.2498571,0.8060761,1935.2531,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-16,,2020-10-21,5,60.3477118,1.9685012,617.5295,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,82.6732673,1.4244216,706.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,83.6838866,0.6555626,3177.0951,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,85.3188963,0.7472987,2242.9287,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,86.2717207,0.5078729,4591.7096,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,91.0765318,0.2169774,17262.7899,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,87.0826497,0.4944613,4600.8749,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,93.941564,0.403828,3490.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,97.4390244,0.7811016,409.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,92.7387467,0.8331993,970.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,84.848595,0.3002015,14264.9998,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,81.940793,0.5283508,5300.9543,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,92.9298643,0.8626034,883.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,78.0322664,0.734474,3177.6538,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,75.4199137,1.0287872,1751.5329,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,88.6263784,0.3419611,8620.0227,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,84.5334296,0.5010917,5207.0059,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,81.3154608,0.7778876,2510.8559,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,86.7782918,0.5967032,3222.4186,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,80.5697608,0.7243887,2983.3683,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,94.3965616,0.3419729,4523.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,93.9737063,0.4178837,3242.9906,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,87.2627943,0.8595981,1504.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,87.0554285,0.3686472,8292.047,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,88.3890173,0.5243369,3732.901,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,80.6327747,0.6054817,4259.6795,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,79.1216594,0.933467,1895.804,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,81.0955664,1.058523,1368.2333,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,86.3120275,0.4069762,7133.0047,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,72.840795,1.6029888,769.8937,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,80.4509224,0.9424177,1770.8038,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,88.7537493,0.785,1619.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,92.0223182,0.3791421,5106.9989,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,89.9985986,0.7142615,1764.3396,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,88.441811,0.7499347,1817.6093,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,93.3538773,0.2389107,10870.0015,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,86.4484295,0.3639767,8842.9993,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,78.3715834,0.7118662,3344.9264,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,90.121619,0.4939726,3648.4553,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,87.2800246,0.3276568,10341.0074,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,92.4919488,0.8604309,937.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,82.8842986,0.5842458,4156.0023,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,68.3864046,1.5452521,905.4094,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,80.7666775,0.56968,4786.5722,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,86.742951,0.277314,14953.3152,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,84.1840993,0.7207662,2562.921,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,90.5287698,0.3749036,6100.3373,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,93.3004194,0.9396122,708.0011,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,91.551175,0.3617435,5910.97,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,87.3949058,0.4585575,5238.9545,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,85.1899398,0.8191733,1880.1544,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-17,,2020-10-22,5,60.982491,1.9785735,607.7995,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,83.0496454,1.4140734,704.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,83.2843867,0.66808,3119.0979,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,85.5896374,0.7508113,2187.9352,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,86.4189578,0.5060755,4582.5952,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,91.0443174,0.2200925,16832.2093,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.3886916,0.4898008,4593.8452,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,93.8736903,0.409174,3435.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,96.882793,0.8689127,400.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,92.8343529,0.8285497,969.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,84.8146055,0.3033517,13995.9989,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,82.2786424,0.5264533,5260.9524,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,93.8926941,0.809537,875.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,78.5671511,0.7301551,3158.5711,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,75.093823,1.0438267,1716.5422,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,88.7733858,0.3399073,8626.0231,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,84.6960059,0.494767,5295.0031,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,81.7271249,0.7743099,2490.8268,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.2290949,0.5911827,3187.4224,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,80.4028995,0.7273485,2978.3683,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,94.6756785,0.3340981,4516.0075,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,93.8317939,0.4241598,3216.9907,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.7044222,0.8498119,1493.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.360777,0.3657286,8255.0376,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,88.6109205,0.5185665,3752.8995,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,80.7937351,0.6065535,4217.7651,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,79.1999866,0.931396,1898.9781,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,81.4482305,1.0410271,1394.2572,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,86.5651531,0.4058973,7059.0038,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,73.3733262,1.595986,767.0028,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,81.107923,0.9307186,1768.9118,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,88.0722378,0.8033441,1627.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,92.1779445,0.3771861,5067.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,89.5857575,0.7338364,1732.4799,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,88.8692342,0.7436684,1788.619,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,93.5824147,0.2373026,10665.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,86.137775,0.3672345,8854.0013,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,78.4793774,0.7147572,3305.9271,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,89.7062188,0.5058993,3608.0227,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.2008299,0.33157,10152.0059,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,91.9805596,0.8915543,927.9925,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,82.8740704,0.5857955,4136.0017,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,67.6423747,1.5439532,918.1787,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,80.5228517,0.5785503,4685.568,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,86.9087404,0.2773441,14791.3191,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,84.0540614,0.7199401,2585.9258,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,90.5439893,0.3840971,5803.4393,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,92.8278669,0.9543426,731.0012,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,91.6796082,0.3619705,5821.9734,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,87.5022946,0.4587666,5195.9636,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,85.2101324,0.8182981,1882.0554,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-18,,2020-10-23,5,62.4020372,1.9285771,630.7962,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,83.2152975,1.4075501,705.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,83.058814,0.6801088,3042.0951,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,85.5009971,0.7479561,2215.9352,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,86.9433167,0.4960432,4613.495,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,91.0991317,0.2205741,16666.2368,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,87.708654,0.4862863,4558.8765,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,93.6951434,0.4157896,3417.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,96.3840399,0.9334356,400.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,93.0308452,0.8125427,982.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,84.7413129,0.3050432,13895.999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,82.5717785,0.5301628,5119.9551,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,93.8717068,0.8122297,872.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,78.9186871,0.7246152,3168.5654,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,74.848106,1.0536231,1695.8245,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,88.8676285,0.3368849,8717.0229,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,84.7883331,0.492658,5314.0033,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,81.4639194,0.7731877,2525.8837,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,87.1544096,0.5929344,3184.4184,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,80.3687173,0.7272177,2983.3679,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,94.8122709,0.3306088,4500.006,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,93.7560049,0.4249374,3241.991,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,88.7414966,0.8246939,1469.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,87.7961772,0.3608156,8230.0217,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,89.0622083,0.5070068,3789.6189,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,80.8833429,0.6085821,4174.7714,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,79.1824185,0.9287447,1911.0247,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,81.4538178,1.0427875,1389.2306,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,86.6680894,0.4053845,7031.0056,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,73.9483848,1.5951775,757.0862,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,82.1071497,0.9118827,1766.7804,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,88.2226322,0.799627,1625.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,92.0333534,0.3838577,4975.9987,state,fb-survey
